ts,explorer_validators,kobe_running_bam,in_both,only_explorer,only_kobe,disputed_stake_sol,kobe_total_validators,chain_validators,onchain_matched,stake_reported_sol,stake_onchain_sol,stake_abs_diff_sol,stake_max_rel_pct,stake_median_rel_pct,bam_headline_stake_sol,bam_headline_share_pct,bam_share_reported_pct,bam_share_onchain_pct
2026-08-24T22:47:57Z,386,385,385,1,0,220341.69,667,686,386,142935899.52,142935899.54,0.02,0.0027,0.0000,142935899.54,32.9198,32.9830,32.9830
2026-08-24T23:03:34Z,384,385,384,0,1,315743.04,667,686,384,142399814.79,142399814.80,0.01,0.0027,0.0000,142399814.80,32.7964,32.8593,32.8593
2026-08-24T23:19:27Z,385,384,384,1,0,220341.69,667,685,385,142620156.48,142620156.49,0.01,0.0027,0.0000,142620156.49,32.8471,32.9273,32.9273
2026-08-24T23:34:59Z,383,384,383,0,1,140403.46,667,686,383,142259411.33,142259411.34,0.01,0.0027,0.0000,142259411.34,32.7640,32.8269,32.8269
2026-08-24T23:50:36Z,385,384,382,3,2,208481.48,667,686,385,143186170.85,143186170.92,0.07,0.0001,0.0000,143186170.92,32.9253,32.9130,32.9130
2026-08-25T00:06:09Z,387,250,250,137,0,105441368.55,650,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,33.0158,33.0579,33.0579
2026-08-25T00:21:45Z,386,383,383,3,0,67955.89,650,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T00:37:19Z,387,383,383,4,0,319634.80,650,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,33.0158,33.0579,33.0579
2026-08-25T00:52:53Z,386,383,383,3,0,67955.89,650,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T01:08:26Z,386,383,383,3,0,67955.89,650,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,33.0000,33.0000
2026-08-25T01:23:58Z,386,383,383,3,0,67955.89,652,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T01:39:30Z,386,383,383,3,0,67955.89,652,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T01:55:04Z,387,383,383,4,0,319634.80,652,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,33.0158,33.0035,33.0035
2026-08-25T02:10:38Z,386,383,383,3,0,67955.89,653,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T02:25:39Z,387,383,383,4,0,319634.80,653,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,33.0158,33.0428,33.0428
2026-08-25T02:41:14Z,386,383,383,3,0,67955.89,654,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9848,32.9848
2026-08-25T02:56:17Z,387,383,383,4,0,319634.80,655,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,33.0158,33.0428,33.0428
2026-08-25T03:12:00Z,386,383,383,3,0,67955.89,655,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9848,32.9848
2026-08-25T03:27:34Z,386,383,383,3,0,67955.89,656,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9579,32.9456,32.9456
2026-08-25T03:43:08Z,387,383,383,4,0,319634.80,656,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0035,33.0035
2026-08-25T03:58:42Z,386,383,383,3,0,67955.89,656,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9456,32.9456
2026-08-25T04:14:15Z,387,383,383,4,0,319634.80,656,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0035,33.0035
2026-08-25T04:29:49Z,386,383,383,3,0,67955.89,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9456,32.9456
2026-08-25T04:45:21Z,385,383,382,3,1,74723.08,657,685,385,143315685.95,143315686.01,0.06,0.0001,0.0000,143315686.01,32.9159,32.9437,32.9437
2026-08-25T05:00:25Z,386,383,383,3,0,67955.89,657,685,385,143315685.95,143315686.01,0.06,0.0001,0.0000,143327924.89,32.9187,32.9437,32.9437
2026-08-25T05:15:59Z,386,383,383,3,0,67955.89,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T05:31:43Z,387,384,384,3,0,67955.89,657,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0054,33.0054
2026-08-25T05:47:16Z,386,385,384,2,1,283297.34,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T06:02:49Z,387,385,385,2,0,31618.43,657,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0054,33.0054
2026-08-25T06:18:24Z,386,385,384,2,1,283297.34,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T06:33:57Z,386,386,385,1,1,256814.28,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T06:49:30Z,387,386,386,1,0,5135.37,657,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0054,33.0054
2026-08-25T07:05:03Z,386,386,385,1,1,256814.28,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T07:20:36Z,387,385,385,2,0,256814.28,657,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0054,33.0054
2026-08-25T07:36:10Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T07:51:42Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T08:07:15Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9476,32.9476
2026-08-25T08:22:48Z,385,385,384,1,1,71448.53,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143261611.74,32.9035,32.9374,32.9374
2026-08-25T08:38:22Z,385,385,383,2,2,349610.50,657,684,385,143486807.52,143486807.59,0.07,0.0001,0.0000,143486807.59,32.9552,32.9911,32.9911
2026-08-25T08:53:56Z,385,384,384,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143261611.74,32.9035,32.9374,32.9374
2026-08-25T09:09:31Z,386,384,384,2,0,256814.28,657,685,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143513290.65,32.9613,32.9952,32.9952
2026-08-25T09:25:04Z,384,384,383,1,1,207059.87,657,685,384,143059687.17,143059687.24,0.07,0.0001,0.0000,143059687.24,32.8571,32.8909,32.8909
2026-08-25T09:40:38Z,385,384,383,2,1,405571.96,657,685,385,143258199.26,143258199.33,0.07,0.0001,0.0000,143258199.33,32.9027,32.9366,32.9366
2026-08-25T09:56:11Z,387,384,384,3,0,1388086.88,657,685,387,144641150.77,144641150.84,0.07,0.0001,0.0000,144641150.84,33.2203,33.2545,33.2545
2026-08-25T10:11:54Z,385,384,383,2,1,1334920.06,657,685,385,144190959.77,144190959.83,0.06,0.0001,0.0000,144190959.83,33.1169,33.1510,33.1510
2026-08-25T10:27:27Z,386,385,385,1,0,5135.37,657,685,386,144442638.68,144442638.75,0.07,0.0001,0.0000,144442638.75,33.1747,33.2089,33.2089
2026-08-25T10:43:00Z,385,385,384,1,1,256814.28,657,685,385,144190959.77,144190959.83,0.06,0.0001,0.0000,144190959.83,33.1169,33.1510,33.1510
2026-08-25T10:58:34Z,385,385,383,2,2,1454400.04,657,684,384,143059687.17,143059687.24,0.07,0.0001,0.0000,143126000.39,32.8723,32.9767,32.9767
2026-08-25T11:14:18Z,387,385,385,2,0,256814.28,657,684,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143579603.81,32.9765,33.0813,33.0813
2026-08-25T11:29:50Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T11:45:24Z,387,385,385,2,0,256814.28,657,685,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143579603.81,32.9765,32.9952,32.9952
2026-08-25T12:00:58Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T12:16:47Z,387,386,386,1,0,5135.37,657,685,386,143460123.76,143460123.83,0.07,0.0001,0.0000,143526436.99,32.9643,32.9830,32.9830
2026-08-25T12:32:20Z,387,386,386,1,0,5135.37,657,685,386,143460123.76,143460123.83,0.07,0.0001,0.0000,143526436.99,32.9643,32.9830,32.9830
2026-08-25T12:47:55Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T13:03:31Z,387,385,385,2,0,256814.28,657,685,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143579603.81,32.9765,32.9952,32.9952
2026-08-25T13:19:05Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T13:34:41Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T13:50:17Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T14:05:56Z,386,385,385,1,0,5135.37,657,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.9187,32.9374,32.9374
2026-08-25T14:20:56Z,387,385,385,2,0,256814.28,657,686,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143579603.81,32.9765,32.9952,32.9952
2026-08-25T14:36:30Z,387,384,384,3,0,405024.28,657,686,386,143577561.87,143577561.93,0.06,0.0001,0.0000,143643875.09,32.9913,33.0100,33.0100
2026-08-25T14:52:09Z,388,384,384,4,0,656703.19,657,687,388,143895553.94,143895554.00,0.06,0.0001,0.0000,143895554.00,33.0491,33.0781,33.0781
2026-08-25T15:07:45Z,386,385,385,1,0,5135.37,657,686,386,143084631.51,143084631.57,0.06,0.0001,0.0000,143084631.57,32.8628,32.8985,32.8985
2026-08-25T15:23:31Z,386,385,384,2,1,845587.78,657,686,386,143362666.14,143362666.20,0.06,0.0001,0.0000,143362666.20,32.9267,32.9625,32.9625
2026-08-25T15:39:07Z,386,385,384,2,1,880329.09,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9545,32.9545
2026-08-25T15:54:07Z,386,386,385,1,1,256814.28,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9545,32.9545
2026-08-25T16:09:49Z,387,386,386,1,0,5135.37,657,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9765,33.0123,33.0123
2026-08-25T16:25:35Z,386,386,385,1,1,256814.28,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.9187,32.9545,32.9545
2026-08-25T16:41:18Z,387,385,385,2,0,256814.28,657,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9091,33.0802,33.0802
2026-08-25T16:56:55Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-25T17:12:34Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-25T17:28:23Z,387,385,385,2,0,256814.28,657,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9091,33.0123,33.0123
2026-08-25T17:43:56Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-25T17:59:49Z,386,385,385,1,0,5135.37,657,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-25T18:14:59Z,386,385,385,1,0,5135.37,657,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9773,32.9773
2026-08-25T18:30:58Z,385,385,384,1,1,286344.26,657,685,385,143046715.94,143046716.00,0.06,0.0001,0.0000,143046716.00,32.7870,32.9126,32.9126
2026-08-25T18:46:54Z,386,384,384,2,0,256814.28,657,686,386,143298394.85,143298394.92,0.07,0.0001,0.0000,143298394.92,32.8447,32.9477,32.9477
2026-08-25T19:02:28Z,383,384,382,1,2,234215.55,657,686,383,142817635.75,142817635.82,0.07,0.0001,0.0000,142817635.82,32.7345,32.8372,32.8372
2026-08-25T19:17:44Z,386,385,385,1,0,5135.37,657,686,386,143298394.85,143298394.92,0.07,0.0001,0.0000,143298394.92,32.8447,32.9477,32.9477
2026-08-25T19:33:18Z,382,385,381,1,4,683553.24,657,686,382,142619976.99,142619977.05,0.06,0.0001,0.0000,142619977.05,32.6892,32.7917,32.7917
2026-08-25T19:48:59Z,384,385,383,1,2,357987.10,657,686,384,142945543.13,142945543.19,0.06,0.0001,0.0000,142945543.19,32.7638,32.8666,32.8666
2026-08-25T20:03:59Z,384,383,383,1,0,5135.37,657,686,384,142945543.13,142945543.19,0.06,0.0001,0.0000,142945543.19,32.7638,32.8666,32.8666
2026-08-25T20:19:53Z,384,383,383,1,0,5135.37,657,687,384,142945543.13,142945543.19,0.06,0.0001,0.0000,142945543.19,32.7638,32.8597,32.8597
2026-08-25T20:35:30Z,386,383,383,3,0,357987.09,657,683,384,142859644.19,142859644.26,0.07,0.0001,0.0000,143298394.92,32.8447,32.9393,32.9393
2026-08-25T20:51:07Z,384,383,383,1,0,5135.37,657,683,382,142506792.47,142506792.53,0.06,0.0001,0.0000,142945543.19,32.7638,32.8580,32.8580
2026-08-25T21:06:42Z,385,384,383,2,1,357987.09,657,688,385,143197222.04,143197222.10,0.06,0.0001,0.0000,143197222.10,32.8215,32.9156,32.9156
2026-08-25T21:22:27Z,384,384,383,1,1,564378.89,657,688,384,142487472.42,142487472.49,0.07,0.0001,0.0000,142487472.49,32.6588,32.7524,32.7524
2026-08-25T21:38:25Z,382,382,381,1,1,118185.99,657,687,382,142273248.99,142273249.05,0.06,0.0001,0.0000,142273249.05,32.6097,32.7051,32.7051
2026-08-25T21:53:59Z,385,382,381,4,1,1279395.29,657,685,384,142614598.27,142614598.34,0.07,0.0001,0.0000,143296302.40,32.8442,32.8351,32.8351
2026-08-25T22:09:44Z,384,383,382,2,1,438942.88,657,686,384,143130048.56,143130048.62,0.06,0.0001,0.0000,143130048.62,32.8061,32.9021,32.9021
2026-08-25T22:25:19Z,384,383,382,2,1,357987.09,657,686,384,143049092.77,143049092.83,0.06,0.0001,0.0000,143049092.83,32.7875,32.8835,32.8835
2026-08-25T22:41:10Z,384,383,382,2,1,438942.88,657,686,384,142667508.50,142667508.57,0.07,0.0001,0.0000,142667508.57,32.7001,32.7958,32.7958
2026-08-25T22:56:44Z,386,383,382,4,1,1099359.21,657,682,384,142889174.17,142889174.23,0.06,0.0001,0.0000,143327924.89,32.8515,32.9252,32.9252
2026-08-25T23:12:08Z,386,383,383,3,0,746507.49,657,682,384,143039680.27,143039680.33,0.06,0.0001,0.0000,143478431.00,32.8859,32.9599,32.9599
2026-08-25T23:27:42Z,385,384,384,1,0,5135.37,657,686,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9243,32.9243
2026-08-25T23:43:26Z,386,384,384,2,0,256814.28,657,686,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9871,32.9871
2026-08-25T23:59:01Z,385,385,385,0,0,0.00,657,686,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9292,32.9292
2026-08-26T00:14:40Z,385,385,385,0,0,0.00,657,687,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9223,32.9223
2026-08-26T00:30:18Z,387,385,385,2,0,352851.72,657,685,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9091,33.0356,33.0356
2026-08-26T00:45:52Z,385,385,385,0,0,0.00,657,687,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9223,32.9223
2026-08-26T01:01:26Z,387,385,385,2,0,352851.72,657,687,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9091,33.0035,33.0035
2026-08-26T01:17:07Z,385,385,385,0,0,0.00,657,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,33.3994,33.3994
2026-08-26T01:32:10Z,385,385,385,0,0,0.00,657,687,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9223,32.9223
2026-08-26T01:47:52Z,385,386,385,0,1,251678.91,657,687,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9223,32.9223
2026-08-26T02:03:13Z,385,386,385,0,1,251678.91,657,687,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9223,32.9223
2026-08-26T02:18:49Z,387,385,385,2,0,352851.72,661,686,387,143579603.74,143579603.81,0.07,0.0001,0.0000,143579603.81,32.9091,33.0054,33.0054
2026-08-26T02:34:22Z,385,385,385,0,0,0.00,661,686,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9243,32.9243
2026-08-26T02:49:55Z,386,385,385,1,0,251678.91,661,686,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9822,32.9822
2026-08-26T03:05:29Z,384,385,384,0,1,101172.81,661,686,384,142926079.68,142926079.74,0.06,0.0001,0.0000,142926079.74,32.7593,32.8552,32.8552
2026-08-26T03:21:05Z,386,385,385,1,0,300672.34,661,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9476,32.9476
2026-08-26T03:36:37Z,386,386,385,1,1,352851.72,661,684,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,33.0229,33.0229
2026-08-26T03:52:11Z,386,386,386,0,0,0.00,661,684,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9883,32.9883
2026-08-26T04:07:44Z,386,385,385,1,0,251678.91,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T04:23:17Z,385,385,385,0,0,0.00,661,684,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9569,32.9569
2026-08-26T04:38:49Z,386,385,385,1,0,101172.81,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-26T04:54:21Z,386,385,385,1,0,101172.81,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-26T05:09:54Z,385,386,385,0,1,101172.81,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T05:25:29Z,386,386,385,1,1,352851.72,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T05:41:02Z,386,385,385,1,0,101172.81,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-26T05:56:48Z,385,385,384,1,1,810922.43,661,685,385,142919187.41,142919187.48,0.07,0.0001,0.0000,142919187.48,32.7578,32.8605,32.8605
2026-08-26T06:12:24Z,385,385,385,0,0,0.00,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T06:27:58Z,385,385,385,0,0,0.00,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T06:43:33Z,386,385,385,1,0,251678.91,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T06:59:17Z,386,386,385,1,1,352851.72,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-26T07:14:50Z,386,386,386,0,0,0.00,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T07:30:25Z,385,386,384,1,2,1385205.50,661,684,385,142295571.06,142295571.12,0.06,0.0001,0.0000,142295571.12,32.6148,32.7950,32.7950
2026-08-26T07:46:00Z,385,386,385,0,1,251678.91,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T08:01:32Z,386,386,386,0,0,0.00,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T08:17:08Z,385,386,385,0,1,101172.81,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T08:32:43Z,386,386,385,1,1,352851.72,661,685,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9891,32.9891
2026-08-26T08:48:16Z,385,386,385,0,1,101172.81,661,685,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9312,32.9312
2026-08-26T09:03:49Z,386,386,386,0,0,0.00,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9545,32.9545
2026-08-26T09:49:23Z,385,385,385,0,0,0.00,661,686,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9243,32.9243
2026-08-26T10:04:56Z,383,384,383,0,1,251678.91,661,684,383,142069433.26,142069433.32,0.06,0.0001,0.0000,142069433.32,32.5630,32.7454,32.7454
2026-08-26T10:20:46Z,386,384,384,2,0,1157318.76,661,686,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,32.9822,32.9822
2026-08-26T10:36:20Z,386,384,383,3,1,1510170.48,661,685,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9805,32.9805
2026-08-26T10:51:54Z,386,386,385,1,1,352851.72,661,684,386,143478430.93,143478431.00,0.07,0.0001,0.0000,143478431.00,32.8859,33.0096,33.0096
2026-08-26T11:07:27Z,386,386,386,0,0,0.00,661,686,386,143327924.83,143327924.89,0.06,0.0001,0.0000,143327924.89,32.8515,32.9476,32.9476
2026-08-26T11:23:16Z,385,386,385,0,1,101172.81,661,686,385,143226752.02,143226752.08,0.06,0.0001,0.0000,143226752.08,32.8283,32.9243,32.9243
2026-08-26T11:38:50Z,387,386,385,2,1,996357.14,661,685,387,143215909.55,143215909.61,0.06,0.0001,0.0000,143215909.61,32.8258,32.9638,32.9638
2026-08-26T11:54:24Z,386,387,385,1,2,579676.67,661,684,386,143417244.04,143417244.10,0.06,0.0001,0.0000,143417244.10,32.8719,32.9814,32.9814
2026-08-26T12:09:59Z,386,387,385,1,2,483630.11,661,684,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143513290.65,32.8939,33.0021,33.0021
2026-08-26T12:25:38Z,384,386,384,0,2,352851.73,661,684,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9235,32.9235
2026-08-26T12:41:14Z,384,386,384,0,2,352851.73,661,684,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9235,32.9235
2026-08-26T12:57:03Z,385,386,385,0,1,101172.81,661,685,385,143412117.77,143412117.84,0.07,0.0001,0.0000,143412117.84,32.8707,32.9769,32.9769
2026-08-26T13:12:38Z,385,386,385,0,1,251678.91,661,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143261611.74,32.8363,32.9443,32.9443
2026-08-26T13:28:12Z,385,385,385,0,0,0.00,661,684,385,143412117.77,143412117.84,0.07,0.0001,0.0000,143412117.84,32.8707,32.9883,32.9883
2026-08-26T13:43:48Z,384,385,384,0,1,251678.91,661,685,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9210,32.9210
2026-08-26T13:59:27Z,384,385,384,0,1,101172.81,661,685,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9210,32.9210
2026-08-26T14:15:09Z,384,385,384,0,1,101172.81,661,685,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9210,32.9210
2026-08-26T14:31:05Z,384,385,384,0,1,101172.81,661,685,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9210,32.9210
2026-08-26T14:46:53Z,385,384,384,1,0,251678.91,661,685,385,143412117.77,143412117.84,0.07,0.0001,0.0000,143412117.84,32.8707,32.9789,32.9789
2026-08-26T15:02:38Z,384,384,384,0,0,0.00,661,685,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143160438.92,32.8131,32.9210,32.9210
2026-08-26T15:18:18Z,386,386,385,1,1,352851.72,661,685,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.8515,32.9443,32.9443
2026-08-26T15:33:55Z,386,386,386,0,0,0.00,661,684,385,143412117.77,143412117.84,0.07,0.0001,0.0000,143478431.00,32.8859,32.9883,32.9883
2026-08-26T15:49:42Z,385,386,385,0,1,251678.91,661,684,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143226752.08,32.8283,32.9304,32.9304
2026-08-26T16:05:18Z,386,385,385,1,0,251678.91,661,685,385,143412117.77,143412117.84,0.07,0.0001,0.0000,143478431.00,32.8859,32.9947,32.9947
2026-08-26T16:20:54Z,385,385,385,0,0,0.00,661,686,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143226752.08,32.8283,32.9141,32.9141
2026-08-26T16:36:36Z,385,385,385,0,0,0.00,661,686,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143226752.08,32.8283,32.9141,32.9141
2026-08-26T16:52:13Z,386,385,385,1,0,101172.81,661,687,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.8515,32.9354,32.9354
2026-08-26T17:07:51Z,385,385,384,1,1,194873.23,661,687,384,143167911.25,143167911.32,0.07,0.0001,0.0000,143234224.47,32.8300,32.9138,32.9138
2026-08-26T17:23:33Z,386,385,385,1,0,101172.81,661,687,385,143419590.16,143419590.23,0.07,0.0001,0.0000,143485903.39,32.8877,32.9717,32.9717
2026-08-26T17:39:14Z,385,385,384,1,1,345379.33,661,686,384,143160438.86,143160438.92,0.06,0.0001,0.0000,143226752.08,32.8283,32.9186,32.9186
2026-08-26T17:54:31Z,387,385,385,2,0,194873.23,661,686,386,143513290.58,143513290.65,0.07,0.0001,0.0000,143579603.81,32.9091,32.9997,32.9997
2026-08-26T18:10:05Z,386,385,385,1,0,101172.81,661,687,385,143261611.67,143261611.74,0.07,0.0001,0.0000,143327924.89,32.8515,32.9354,32.9354
